mp-20,0.08239951999999963
mp-1008501,0.03921520249999988
mp-1001825,0.15714061750000008
mp-1058798,0.3563828899999999
mp-51,0.0028601699999999397
mp-10173,0.0019740200000000208
mp-1018134,0.000763073333333549
mp-567337,0.017122622500000073
mp-1063005,0.012598606666666791
mp-604313,0.2753567400000001
mp-1193675,0.02604490761904848
mp-570316,0.1526810281249998
mp-570602,0.22339383733333307
mp-1202723,0.32591543895833297
mp-541848,0.7083233081481481
mp-1055985,0.7123462133333334
mp-22046,0.09401662633333333
mp-161,0.026170927904761464
mp-1103613,0.2644665880555562
mp-1001835,-0.16810986583333332
mp-1001831,0.19646996916666648
mp-1205309,-0.100888775833333
mp-1103120,0.670331388055556
mp-1103394,0.7953825447222229
mp-1101854,0.7531659905555562
mp-27658,0.507444397037037
mp-616440,0.1405640862500004
mp-630227,0.3934889335833323
mp-569304,0.029940296250000387
mp-48,0.0026970362499998397
mp-47,0.16047861624999982
mp-624889,1.2550213525
mp-66,0.13516123625000098
mp-569517,0.14518579424999986
mp-611448,0.1420262762500002
mp-568363,0.00304271625000041
mp-1008374,0.4372620987500007
mp-24,0.8325133850000004
mp-1078845,0.2646981512500002
mp-1188817,0.7625338447499999
mp-1190171,0.28953356000000063
mp-667273,0.38875988791666605
mp-680372,0.407085159416666
mp-569567,0.17440589767857112
mp-169,0.008734366249999681
mp-579909,0.94407078375
mp-570002,0.7625391137499999
mp-1080826,0.29751919625000056
mp-568028,0.5288669779999983
mp-1018088,1.2993789862499998
mp-568410,0.5063778525
mp-1095633,0.9976179387500004
mp-1095534,1.1214232262500008
mp-1196583,0.38201393312499854
mp-569416,0.028800843750000023
mp-1008395,0.3317882487499997
mp-1205417,1.16785191675
mp-683919,0.3485919383928571
mp-611426,0.1445391587499998
mp-606949,0.0035750754166663508
mp-1021323,-0.009105985769229856
mp-1001581,-0.0061379346428570404
mp-1378,0.01462438812500011
mp-999501,0.1543111829999999
mp-127,0.027145925499999942
mp-567772,0.036571080499999915
mp-973198,0.02780214549999978
mp-1079952,0.0948575992499998
mp-10172,0.02580999049999999
mp-1093989,1.0978935854999998
mp-1055956,0.3290690900000002
mp-153,0.010343930000000112
mp-110,0.03918191000000015
mp-1056702,0.12234998000000008
mp-1056351,0.12388833
mp-998860,0.09497240000000008
mp-1191737,-0.029930817916666783
mp-10890,-0.0832830600000003
mp-1079240,-0.07761807374999963
mp-1067,-0.17956150999999965
mp-568404,-0.15657058999999954
mp-16506,-0.1821430839999998
mp-672287,-0.2502943779411762
mp-29720,-0.2227271850000004
mp-570363,0.008592781875000455
mp-795,-0.19784934812499969
mp-1314,-0.2430812319736841
mp-569849,-0.2333784515789473
mp-27930,-0.21168817166666665
mp-1201871,-0.25730982116666656
mp-542598,-0.19679246925925936
mp-27705,-0.21458548999999985
mp-1204046,0.17884533415094386
mp-1196961,0.08099932074999998
mp-109,0.3018898312500005
mp-92,0.2898463500000004
mp-1203790,0.05828805911764669
mp-1199894,0.12445452402438975
mp-10649,0.4990798549999997
mp-27,0.5367071550000002
mp-1202745,0.1449692334482761
mp-1204627,0.0974032730434779
mp-999200,0.100583855
mp-1079297,0.07137580624999984
mp-1095269,0.09027085166666757
mp-34,0.30386465499999993
mp-1200830,0.11123953329268248
mp-168,0.1585455037500001
mp-571520,0.16082446625000024
mp-1072544,0.22237546666666694
mp-165,0.010696564999999936
mp-16220,0.3395581782352943
mp-1056579,0.4847918150000004
mp-1079649,0.42785137
mp-1201492,0.1211522804310354
mp-971662,0.06277096086956545
mp-27687,-0.15831779515625044
mp-28336,-0.3605491017500001
mp-2412,-0.19343689303571368
mp-9588,-0.5248724410714285
mp-736,-0.6975526517857138
mp-118,0.13971217577380912
mp-568348,0.004612915952381378
mp-53,0.1459111128571431
mp-157,0.03464256285714296
mp-12883,0.13977529035714298
mp-130,0.08349191785714273
mp-7245,0.09348795285714306
mp-32641,-0.8418646420312501
mp-1153,-1.5607607646875
mp-557142,-1.3853849846875
mp-1057216,-0.9638570620312504
mp-1125,-1.5049410646875
mp-684673,1.2981466659374998
mp-557376,0.03211570743749945
mp-561513,0.020188803080357233
mp-557031,0.04484049062499995
mp-1196831,0.011875728187499136
mp-1064933,0.3420586259374998
mp-1063988,1.1227378859374997
mp-10869,0.6215229059374998
mp-558014,0.015913000520833148
mp-556269,0.03736194135416642
mp-557869,0.0013426461458330152
mp-555915,0.020778307743055297
mp-557488,0.016808440381943512
mp-583072,0.02887313689903801
mp-1094073,0.5098457984374996
mp-558964,0.014414150437499272
mp-7,0.06543043260416621
mp-561370,0.02883848548295408
mp-557559,0.04100802415178555
mp-77,0.0009608828124996194
mp-83,0.03801279486607153
mp-655141,0.3549996076041661
mp-555760,0.0412295281597213
mp-604318,0.01770839699999982
mp-1199937,0.04973356409876529
mp-1068966,0.17590973199999987
mp-1078640,0.16445049699999992
mp-1056027,0.4833751919999999
mp-573691,0.028183398249999936
mp-1080043,0.07737125324999994
mp-10157,0.014007152000000023
mp-1180961,0.07410799199999983
mp-58,0.012486401999999952
mp-1008498,0.15636578
mp-166,0.01692398500000003
mp-1078638,0.027288088749999998
mp-132,0.004892585000000116
mp-10683,0.3989930850000001
mp-21,0.01871209500000015
mp-45,0.0022487749999999807
mp-1067285,0.27447346250000004
mp-11644,-0.013291728333333216
mp-570466,-0.01611107333333332
mp-10641,0.1045585450000006
mp-1056366,0.1080255750000001
mp-1064244,0.11438959750000065
mp-36,0.04637112500000029
mp-567308,0.20683809000000064
mp-46,0.007309698333332727
mp-6985,0.063424163333333
mp-73,0.1144893233333324
mp-8632,0.2448328199999992
mp-17,0.06787116125000026
mp-89,0.4059006050000011
mp-8633,0.392787160000001
mp-1059289,0.3186717250000015
mp-542909,0.052199712000000884
mp-1057139,0.6789089000000015
mp-8634,0.07991219000000171
mp-1055908,0.14708257000000025
mp-150,0.14822140999999964
mp-1194030,0.17022651357142848
mp-136,0.09460306499999938
mp-669382,0.11963039869565165
mp-1193227,0.12993534999999973
mp-1072089,0.2070627016666672
mp-102,0.019153610000000043
mp-1008728,0.09783938999999986
mp-10257,0.027672354999999985
mp-998890,0.03469247000000042
mp-1059259,0.1495654200000005
mp-1056079,1.9421013800000004
mp-1010136,0.03515051000000025
mp-1934,-0.2120991125
mp-1193737,-0.021488979642856974
mp-1067880,0.002936412499999985
mp-1007857,0.024117359999999977
mp-140,0.019065219999999883
mp-569007,0.01261331227272742
mp-567540,0.020046115499999927
mp-569423,0.013950696666666929
mp-10021,0.014284969999999841
mp-9568,-0.3214330479999997
mp-1307,-0.3242001824999998
mp-29210,-0.3005123533333333
mp-1091415,0.022369947500000542
mp-78,0.2316379700000004
mp-1197020,0.3270579447058825
mp-1079020,0.3163724850000005
mp-12093,0.3346003450000001
mp-1198022,0.031230860294117486
mp-137,0.14426710333333345
mp-1080106,0.14382489250000052
mp-128,0.14751775000000045
mp-1007760,0.019626560000000737
mp-1008733,0.3192192150000004
mp-1061054,0.34419822999999994
mp-998883,0.34646265500000073
mp-1067619,0.5949672700000006
mp-148,0.2401346787500005
mp-9918,-0.282723238125
mp-27932,-0.3478442230769228
mp-1204063,-0.2746508872222222
mp-8490,-0.2775366666666663
mp-29630,-0.3204559244444442
mp-1777,-0.3265104826315789
mp-29631,-0.326167636470588
mp-10,0.0971762500000004
mp-158,0.013437180000000382
mp-7943,-0.4915047787499995
mp-680395,-0.2989038501875001
mp-757,-0.7153186774999996
mp-1191653,-0.6710862033333335
mp-2286,-1.2632663795312498
mp-147,0.02843318307291653
mp-7755,0.1816106814062497
mp-14,0.005990718072916697
mp-12771,0.5092997114062499
mp-542461,0.005589947656249983
mp-119,0.5892225214062496
mp-542605,0.004966029218749668
mp-12628,0.05386906590517226
mp-604321,0.05378952715517227
mp-1179832,0.4913426059051723
mp-1018045,0.11280382715517236
mp-1063817,0.21248908965517235
mp-70,0.052361549655172264
mp-639755,0.05665079965517227
mp-569688,0.0859833511936338
mp-639736,0.10891739465517224
mp-7507,-0.0011769669999999624
mp-1195042,-0.005218588015872732
mp-2272,0.0006223410344826997
mp-639774,0.3848829250000001
mp-95,0.006725220000000086
mp-10617,0.26015057
mp-139,0.003579710000000125
mp-1056418,1.39496486
mp-567826,0.14318214500000015
mp-19858,0.2229789783333335
mp-9,0.027544480000000426
mp-1077723,0.019505086666666692
mp-8635,0.04132535999999831
mp-1056376,0.33992866
mp-41,0.08429734999999994
mp-8636,0.3422668800000004
mp-1056004,0.9077284900000002
mp-1066523,0.4484939975
mp-8637,0.4278689600000014
mp-8639,0.1058231299999992
mp-600561,-0.1963339900000003
mp-1001787,-0.14004950250000014
mp-1197547,-0.2704621815789475
mp-2744,-0.4323935899999998
mp-11489,-0.3098325074999999
mp-728,-0.37984053666666706
mp-1079855,-0.1839257625000004
mp-2743,-0.4202471750000001
mp-8566,0.0028139258333332857
mp-10597,0.008739613333333285
mp-124,0.0024429533333334423
mp-2426,-0.2113313483333332
mp-1018026,-0.22284007333333333
mp-1437,-0.2540730900000001
mp-85,0.03029564666666662
mp-1055994,0.034712146666666666
mp-21293,-0.2945095853333332
mp-510430,-0.2061970343749997
mp-31324,-0.29074083277777785
mp-22460,-0.25609749916666713
mp-1079408,-0.2767873448148149
mp-30766,-0.3966880100000004
mp-1198729,-0.331805394537037
mp-30768,-0.395036421
mp-573471,-0.3517429787619045
mp-7924,-0.1812833328571425
mp-13444,-0.32335350583333344
mp-30769,-0.4039963330555553
mp-30767,-0.37519185222222223
mp-569073,-0.32712764416666634
mp-1056308,0.06593412500000008
mp-7162,0.0766518650000001
mp-55,0.05458109500000008
mp-623511,0.0670053850000003
mp-84,0.04599745500000019
mp-9563,-0.5670761838888888
mp-7955,-0.6301812824999997
mp-2074,-0.633542555
mp-10631,0.3113000199999996
mp-104,0.0030166399999993487
mp-7761,0.23386333999999964
mp-80,0.2798304049999998
mp-10630,0.3241922399999999
mp-133,0.048151999999999966
mp-567144,0.2608393124999999
mp-567409,0.11443657249999985
mp-27466,-0.3805361120833333
mp-2530,-1.0385004533333335
mp-105,0.042142107499999686
mp-10654,0.044244549999999716
mp-1064307,0.1214544675
mp-570459,0.04088686666666656
mp-567313,0.0018682966666663246
mp-9924,0.15090155999999988
mp-11832,0.0423767637931034
mp-1096915,0.04454814879310343
mp-1,0.040792123793103485
mp-1007976,0.05014624629310338
mp-1055940,0.03496243379310349
mp-1012110,0.04533047129310341
mp-573579,0.05557172379310349
mp-639727,0.04160167129310344
mp-3,0.09505181379310346
mp-672241,0.052366680043103415
mp-605790,0.1799271899999999
mp-10679,0.018781869999999982
mp-56,0.016242080000000048
mp-1058581,0.013538955000000021
mp-1008283,0.7362551799999999
mp-1096840,0.003055974999999877
mp-570384,0.13994824000000006
mp-639747,0.3093858249999999
mp-210,0.008356656666666613
mp-569841,0.007735460634920727
mp-10023,0.12210512249999984
mp-156,0.003320302499999705
mp-64,0.03925355500000016
mp-567332,0.0012268900000007574
mp-20736,0.08680556000000017
mp-10024,0.2314463800000004
mp-20372,0.052461210000000584
mp-97,0.0163480250000001
mp-1059528,0.0074953149999998905
mp-63,0.13229132499999974
mp-568938,0.09829976500000016
